day,coefficient_name,coefficient_value,rep_var,target,replicate,temperature,nutrients,composition,theta,sample_ID
37.48,∂C/∂D,0.0016623002537553,CD_Tmp_25_28_Nut0.35,C,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
39.76,∂C/∂D,0.03790379221963459,CD_Tmp_25_28_Nut0.35,C,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
42.04,∂C/∂D,-0.0030076429300164575,CD_Tmp_25_28_Nut0.35,C,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
44.32,∂C/∂D,-0.011124185144736815,CD_Tmp_25_28_Nut0.35,C,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
46.6,∂C/∂D,0.15435099920045955,CD_Tmp_25_28_Nut0.35,C,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
48.88,∂C/∂D,0.03773388173872179,CD_Tmp_25_28_Nut0.35,C,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
51.16,∂C/∂D,-0.025355217689661286,CD_Tmp_25_28_Nut0.35,C,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
53.44,∂C/∂D,0.022201332955117892,CD_Tmp_25_28_Nut0.35,C,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
55.72,∂C/∂D,0.11893227693641714,CD_Tmp_25_28_Nut0.35,C,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
58,∂C/∂D,-0.02892250699571447,CD_Tmp_25_28_Nut0.35,C,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
0,∂C/∂D,0.15384199592163444,CD_Tmp_25_28_Nut0.35,C,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
1,∂C/∂D,NA,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
3.28,∂C/∂D,-0.141938708480049,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
5.56,∂C/∂D,0.15866120542638773,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
7.84,∂C/∂D,-0.08805410335392228,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
10.12,∂C/∂D,-0.008899230182364888,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
12.4,∂C/∂D,-0.004431505738281605,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
14.68,∂C/∂D,0.0011188369091492678,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
16.96,∂C/∂D,0.004011089549081193,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
19.24,∂C/∂D,-4.3118484367565824e-4,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
21.52,∂C/∂D,0.002544892688950917,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
23.8,∂C/∂D,0.007367765002582349,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
26.08,∂C/∂D,-1.3502733073200712e-4,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
28.36,∂C/∂D,8.404866728665139e-4,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
30.64,∂C/∂D,0.01785978080734532,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
32.92,∂C/∂D,0.0029678446540511993,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
35.2,∂C/∂D,-0.0015232139630505515,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
37.48,∂C/∂D,0.0016257122615201403,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
39.76,∂C/∂D,0.03754326317854983,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
42.04,∂C/∂D,-0.003049020652659301,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
44.32,∂C/∂D,-0.011090086957705234,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
46.6,∂C/∂D,0.1545330583355203,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
48.88,∂C/∂D,0.03818789225023507,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
51.16,∂C/∂D,-0.02566901309319984,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
53.44,∂C/∂D,0.02249819815630083,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
55.72,∂C/∂D,0.12026082102194145,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
58,∂C/∂D,-0.028955316947232863,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
0,∂C/∂D,0.15345883857036427,CD_Tmp_25_28_Nut0.35,C,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
1,∂C/∂D,NA,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
3.28,∂C/∂D,0.2500697626378905,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
5.56,∂C/∂D,0.22464914264560878,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
7.84,∂C/∂D,-0.1281151576472152,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
10.12,∂C/∂D,-0.04915894019576095,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
12.4,∂C/∂D,-0.0010299713788543031,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
14.68,∂C/∂D,0.001855332139793442,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
16.96,∂C/∂D,0.0025434023131425954,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
19.24,∂C/∂D,-3.637221573302707e-4,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
21.52,∂C/∂D,0.0023591884940664665,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
23.8,∂C/∂D,0.0087426247996997275,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
26.08,∂C/∂D,-6.93245476432347e-4,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
28.36,∂C/∂D,5.485690473149285e-4,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
30.64,∂C/∂D,0.01946902898359759,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
32.92,∂C/∂D,0.0030398721838794107,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
35.2,∂C/∂D,-0.0019300434815496814,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
37.48,∂C/∂D,0.00168662279850601,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
39.76,∂C/∂D,0.03866727292757369,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
42.04,∂C/∂D,-0.003067117863373242,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
44.32,∂C/∂D,-0.011271698628801383,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
46.6,∂C/∂D,0.15530985670143665,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
48.88,∂C/∂D,0.03785313793657892,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
51.16,∂C/∂D,-0.02496557166056783,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
53.44,∂C/∂D,0.021099163642405605,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
55.72,∂C/∂D,0.11201349502214648,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
58,∂C/∂D,-0.01360307025206195,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
60.28,∂C/∂D,0.1350545662509756,CD_Tmp_25_28_Nut0.35,C,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
1,∂D/∂C,NA,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
3.28,∂D/∂C,0.25021247563766025,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
5.56,∂D/∂C,0.45202490138111223,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
7.84,∂D/∂C,-3.2280682021914306,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
10.12,∂D/∂C,-0.11963060652818239,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
12.4,∂D/∂C,0.5278401858245324,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
14.68,∂D/∂C,1.215622559901385,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
16.96,∂D/∂C,1.3963667227671164,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
19.24,∂D/∂C,0.6921033142157735,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
21.52,∂D/∂C,1.1562301238507608,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
23.8,∂D/∂C,1.198516896773771,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
26.08,∂D/∂C,0.5769480391268171,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
28.36,∂D/∂C,0.562445814046436,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
30.64,∂D/∂C,1.2209285466660726,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
32.92,∂D/∂C,0.8882899273076945,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
35.2,∂D/∂C,0.6378952659757359,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
37.48,∂D/∂C,0.4927531249629775,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
39.76,∂D/∂C,1.2258871927754582,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
42.04,∂D/∂C,0.6298740511530393,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
44.32,∂D/∂C,0.6423176695529241,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
46.6,∂D/∂C,1.2546613871150052,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
48.88,∂D/∂C,0.12034742823195632,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
51.16,∂D/∂C,0.5539970326815955,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
53.44,∂D/∂C,-0.004511962809957082,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
55.72,∂D/∂C,-0.10857777125318885,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
58,∂D/∂C,0.5619148399540729,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
0,∂D/∂C,0.9566490939587271,CD_Tmp_25_28_Nut0.35,D,1,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_1
1,∂D/∂C,NA,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
3.28,∂D/∂C,0.25611421433831943,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
5.56,∂D/∂C,0.5207086844303719,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
7.84,∂D/∂C,0.8130511107710786,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
10.12,∂D/∂C,0.7768212597060394,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
12.4,∂D/∂C,0.4263645753231992,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
14.68,∂D/∂C,1.0858740635681428,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
16.96,∂D/∂C,1.2461282050008025,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
19.24,∂D/∂C,0.6139035373427131,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
21.52,∂D/∂C,1.0672427561420343,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
23.8,∂D/∂C,1.2301584986815572,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
26.08,∂D/∂C,0.633201378396768,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
28.36,∂D/∂C,0.7684252246926114,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
30.64,∂D/∂C,1.2392485155509165,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
32.92,∂D/∂C,0.9798474608571298,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
35.2,∂D/∂C,0.6274374200557172,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
37.48,∂D/∂C,0.677352913714401,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
39.76,∂D/∂C,1.1703545658182515,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
42.04,∂D/∂C,0.6043029101289381,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
44.32,∂D/∂C,0.6294094973904968,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
46.6,∂D/∂C,1.0454874529504732,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
48.88,∂D/∂C,0.7270866948288226,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
51.16,∂D/∂C,0.6450782333754589,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
53.44,∂D/∂C,0.719258494748116,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
55.72,∂D/∂C,0.8238821729164587,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
58,∂D/∂C,0.5269721645074055,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
0,∂D/∂C,0.8538575209645412,CD_Tmp_25_28_Nut0.35,D,2,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_2
1,∂D/∂C,NA,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
3.28,∂D/∂C,0.5946089304586265,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
5.56,∂D/∂C,0.6676905985441782,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
7.84,∂D/∂C,-0.40919243286592955,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
10.12,∂D/∂C,0.7803521429143203,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
12.4,∂D/∂C,0.7080590854145559,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
14.68,∂D/∂C,1.3022729774111248,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
16.96,∂D/∂C,1.1712760889529525,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
19.24,∂D/∂C,0.6680618625618167,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
21.52,∂D/∂C,1.0833067036170494,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
23.8,∂D/∂C,1.2523590849568194,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
26.08,∂D/∂C,0.6373985854298545,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
28.36,∂D/∂C,0.7824602682856077,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
30.64,∂D/∂C,1.2518805946821678,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
32.92,∂D/∂C,0.9948493817652417,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
35.2,∂D/∂C,0.6295367138385487,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
37.48,∂D/∂C,0.6857048958423295,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
39.76,∂D/∂C,1.175310540737202,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
42.04,∂D/∂C,0.6047363215868071,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
44.32,∂D/∂C,0.6288534873302861,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
46.6,∂D/∂C,1.04493982317363,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
48.88,∂D/∂C,0.726700386745372,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
51.16,∂D/∂C,0.6467871097812059,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
53.44,∂D/∂C,0.721607849629756,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
55.72,∂D/∂C,0.8263477206558179,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
58,∂D/∂C,0.5256938205823021,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
60.28,∂D/∂C,0.8484879704285172,CD_Tmp_25_28_Nut0.35,D,3,25-28,0.35,CD,var,CD_Tmp_25_28_Nut0.35_3
1,∂D/∂L,NA,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
3.28,∂D/∂L,-0.5964982617562231,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
5.56,∂D/∂L,1.2710672171509985,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
7.84,∂D/∂L,2.3058036902820556,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
10.12,∂D/∂L,2.4173575539498224,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
12.4,∂D/∂L,-0.2999933955974913,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
14.68,∂D/∂L,1.0243283839102644,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
16.96,∂D/∂L,-1.8979786594575943,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
19.24,∂D/∂L,-0.06223832633564541,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
21.52,∂D/∂L,2.3414961867389423,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
23.8,∂D/∂L,0.017242631310783546,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
26.08,∂D/∂L,0.5801170107179547,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
28.36,∂D/∂L,0.35714977932440656,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
30.64,∂D/∂L,-0.22255251295853024,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
32.92,∂D/∂L,0.8166572275692383,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
35.2,∂D/∂L,1.0062916867876175,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
37.48,∂D/∂L,0.6960361866862117,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
39.76,∂D/∂L,1.4353585068106711,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
42.04,∂D/∂L,1.310066926861855,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
44.32,∂D/∂L,-1.1179048857006308,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
46.6,∂D/∂L,-0.30521949473962073,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
48.88,∂D/∂L,-0.4229421026470987,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
51.16,∂D/∂L,-0.4835898057272999,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
53.44,∂D/∂L,-0.25304519313117724,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
55.72,∂D/∂L,-0.1863854762234389,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
58,∂D/∂L,-0.02887767485676418,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
0,∂D/∂L,1.6958870903909242,CDL_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_1
1,∂D/∂L,NA,CDL_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_2
3.28,∂D/∂L,0.10321160646724618,CDL_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_2
5.56,∂D/∂L,1.3419655363533822,CDL_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_2
7.84,∂D/∂L,1.900217989654899,CDL_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDL,var,CDL_Tmp_22_25_Nut0.35_2
